law_id,law_name,sectors,mapping_method,article_no,article_title,txt
55786b3a-6f7d-4b27-806c-8c69af0ebfa8,전기안전관리법 시행령,"{BUILDING,INDUSTRIAL}",auto_regex,3,전기안전자문기구의 구성,"제3조(전기안전자문기구의 구성) [①] ① 법 제6조제1항에 따른 전기안전자문기구(이하 ""전기안전자문기구""라 한다)는 위원장 1명을 포함하여 15명 이내의 위원으로 구성한다. [②] ② 전기안전자문기구의 위원장(이하 ""위원장""이라 한다)은 기후에너지환경부에서 전기안전관리업무를 담당하는 4급 이상 공무원 중에서 기후에너지환경부장관이 지명하는 사람이 된다. <"
55786b3a-6f7d-4b27-806c-8c69af0ebfa8,전기안전관리법 시행령,"{BUILDING,INDUSTRIAL}",auto_regex,8,응급조치의 대상 등,"제8조(응급조치의 대상 등) [①] ① 법 제15조제3항에 따른 응급조치는 다음 각 호의 자가 소유하거나 점유하는 일반용전기설비(주거용으로 한정한다)를 대상으로 한다. <개정 2025.10.1, 2025.11.25> [1.] 1. 「국민기초생활 보장법」 제2조제2호에 따른 수급자 또는 같은 조 제10호에 따른 차상위계층 [2.] 2. 「장애인복지법」 제2조"
55786b3a-6f7d-4b27-806c-8c69af0ebfa8,전기안전관리법 시행령,"{BUILDING,INDUSTRIAL}",auto_regex,10,정보공개의 대상,제10조(정보공개의 대상) 기후에너지환경부장관 또는 시ㆍ도지사는 법 제21조제1항에 따라 별표 1에 따른 전기안전관리에 관한 분야별 업무 정보의 범위에서 다음 각 호의 정보를 공개할 수 있다. <개정 2025.10.1> [1.] 1. 전기설비가 설치된 시설의 상호명(상호명이 없는 경우에는 대표자의 성명을 말한다) 및 소재지 [2.] 2. 전기설비 현황(수전
55786b3a-6f7d-4b27-806c-8c69af0ebfa8,전기안전관리법 시행령,"{BUILDING,INDUSTRIAL}",auto_regex,12,실태조사의 대상 및 시기 등,"제12조(실태조사의 대상 및 시기 등) [①] ① 법 제29조제1항에 따른 전기안전관리업무에 대한 실태조사(이하 ""실태조사""라 한다)는 전기사업용전기설비나 자가용전기설비를 대상으로 매년 1회 실시한다. [②] ② 실태조사는 표본조사로 실시하며, 서면조사, 현장조사 등의 방법이나 정보통신망, 전자우편 등 전자적 방식을 사용할 수 있다. [③] ③ 기후에너지환"
55786b3a-6f7d-4b27-806c-8c69af0ebfa8,전기안전관리법 시행령,"{BUILDING,INDUSTRIAL}",auto_regex,15,전기사고의 조사대상,"제15조(전기사고의 조사대상) 법 제40조제3항에서 ""대통령령으로 정하는 전기사고""란 다음 각 호의 사고를 말한다. <개정 2025.10.1> [1.] 1. 법 제40조제1항에 따른 중대한 사고 [2.] 2. 전기로 인하여 발생한 것으로 추정되는 다음 각 목의 사고 [가.] 가. 사망자가 2명 이상이거나 부상자가 3명 이상인 화재사고 [나.] 나. 재산피해"
a774c6e5-1c7f-4d72-802e-a14fa6ae014c,전기용품 및 생활용품 안전관리법,"{BUILDING,INDUSTRIAL}",auto_regex,1,,제1장 총칙
a774c6e5-1c7f-4d72-802e-a14fa6ae014c,전기용품 및 생활용품 안전관리법,"{BUILDING,INDUSTRIAL}",auto_regex,1,목적,"제1조(목적) 이 법은 전기용품 및 생활용품의 안전관리에 관한 사항을 규정함으로써 국민의 생명ㆍ신체 및 재산을 보호하고, 소비자의 이익과 안전을 도모함을 목적으로 한다."
a774c6e5-1c7f-4d72-802e-a14fa6ae014c,전기용품 및 생활용품 안전관리법,"{BUILDING,INDUSTRIAL}",auto_regex,2,정의,"제2조(정의) 이 법에서 사용하는 용어의 뜻은 다음과 같다. <개정 2022.10.18, 2025.10.1> [1.] 1. ""전기용품""이란 공업적으로 생산된 물품으로서 교류 전원 또는 직류 전원에 연결하여 사용되는 제품이나 그 부분품 또는 부속품을 말한다. [2.] 2. ""생활용품""이란 공업적으로 생산된 물품으로서 별도의 가공(단순한 조립은 제외한다) 없이"
a774c6e5-1c7f-4d72-802e-a14fa6ae014c,전기용품 및 생활용품 안전관리법,"{BUILDING,INDUSTRIAL}",auto_regex,3,제품안전심의위원회,"제3조(제품안전심의위원회) [①] ① 전기용품 및 생활용품의 안전관리에 관한 다음 각 호의 사항을 심의하기 위하여 산업통상부에 제품안전심의위원회(이하 ""위원회""라 한다)를 둔다. <개정 2022.10.18, 2025.10.1> [1.] 1. 안전인증대상제품, 안전확인대상제품, 공급자적합성확인대상제품, 안전기준준수대상생활용품, 어린이보호포장대상생활용품 및 안"
a774c6e5-1c7f-4d72-802e-a14fa6ae014c,전기용품 및 생활용품 안전관리법,"{BUILDING,INDUSTRIAL}",auto_regex,8,안전인증대상 수입 중고 전기용품의 안전검사,"제8조(안전인증대상 수입 중고 전기용품의 안전검사) [①] ① 중고 안전인증대상전기용품을 외국에서 수입하려는 자는 산업통상부령으로 정하는 바에 따라 해당 안전인증대상전기용품의 안전성을 확인하기 위한 안전검사를 받아야 한다. 다만, 제5조제1항에 따른 안전인증을 받거나 제6조 각 호에 따른 안전인증의 면제 사유에 해당하는 경우에는 그러하지 아니하다. <개정 "
a774c6e5-1c7f-4d72-802e-a14fa6ae014c,전기용품 및 생활용품 안전관리법,"{BUILDING,INDUSTRIAL}",auto_regex,10,안전인증표시등이 없는 안전인증대상제품의 판매ㆍ사용 등의 금지,제10조(안전인증표시등이 없는 안전인증대상제품의 판매ㆍ사용 등의 금지) [①] ① 안전인증대상제품의 제조업자ㆍ수입업자ㆍ판매업자 및 대여업자는 안전인증표시등이 없는 안전인증대상제품을 판매ㆍ대여하거나 판매ㆍ대여할 목적으로 수입ㆍ진열 또는 보관해서는 아니 된다. [②] ② 안전인증대상제품의 판매중개업자ㆍ구매대행업자 및 수입대행업자는 안전인증표시등이 없는 안전인증
a774c6e5-1c7f-4d72-802e-a14fa6ae014c,전기용품 및 생활용품 안전관리법,"{BUILDING,INDUSTRIAL}",auto_regex,15,안전확인대상제품의 신고 등,"제15조(안전확인대상제품의 신고 등) [①] ① 안전확인대상제품의 제조업자 또는 수입업자는 안전확인대상제품에 대하여 모델별로 안전확인시험기관으로부터 산업통상부령으로 정하는 바에 따라 안전확인시험을 받아, 해당 안전확인대상제품이 제4항에 따른 안전기준에 적합한 것임을 확인한 후 그 사실을 산업통상부장관에게 신고하여야 한다. <개정 2022.10.18, 202"
a774c6e5-1c7f-4d72-802e-a14fa6ae014c,전기용품 및 생활용품 안전관리법,"{BUILDING,INDUSTRIAL}",auto_regex,17,안전확인대상 수입 중고 전기용품의 안전검사,"제17조(안전확인대상 수입 중고 전기용품의 안전검사) [①] ① 중고 안전확인대상전기용품을 외국에서 수입하려는 자는 산업통상부령으로 정하는 바에 따라 해당 안전확인대상전기용품의 안전성을 확인하기 위한 안전검사를 받아야 한다. 다만, 제16조 각 호에 따른 안전확인신고의 면제 사유에 해당하는 경우에는 그러하지 아니하다. <개정 2025.10.1> [②] ② "
a774c6e5-1c7f-4d72-802e-a14fa6ae014c,전기용품 및 생활용품 안전관리법,"{BUILDING,INDUSTRIAL}",auto_regex,18,안전확인대상제품의 표시,"제18조(안전확인대상제품의 표시) [①] ① 안전확인대상제품의 제조업자 또는 수입업자는 산업통상부령으로 정하는 바에 따라 안전확인대상제품 또는 포장에 다음 각 호의 구분에 따른 표시(이하 ""안전확인표시등""이라 한다)를 하여야 한다. <개정 2022.10.18, 2025.10.1> [1.] 1. 안전확인신고를 한 안전확인대상제품: 안전확인의 표시 및 제15조"
a774c6e5-1c7f-4d72-802e-a14fa6ae014c,전기용품 및 생활용품 안전관리법,"{BUILDING,INDUSTRIAL}",auto_regex,19,안전확인표시등이 없는 안전확인대상제품의 판매ㆍ사용 등의 금지,제19조(안전확인표시등이 없는 안전확인대상제품의 판매ㆍ사용 등의 금지) [①] ① 안전확인대상제품의 제조업자ㆍ수입업자ㆍ판매업자 및 대여업자는 안전확인표시등이 없는 안전확인대상제품을 판매ㆍ대여하거나 판매ㆍ대여할 목적으로 수입ㆍ진열 또는 보관해서는 아니 된다. [②] ② 안전확인대상제품의 판매중개업자ㆍ구매대행업자 및 수입대행업자는 안전확인표시등이 없는 안전확인
a774c6e5-1c7f-4d72-802e-a14fa6ae014c,전기용품 및 생활용품 안전관리법,"{BUILDING,INDUSTRIAL}",auto_regex,25,공급자적합성확인대상제품의 표시,"제25조(공급자적합성확인대상제품의 표시) [①] ① 공급자적합성확인대상제품의 제조업자 또는 수입업자는 산업통상부령으로 정하는 바에 따라 공급자적합성확인대상제품 또는 포장에 다음 각 호의 구분에 따른 표시(이하 ""공급자적합성확인표시등""이라 한다)를 하여야 한다. <개정 2022.10.18, 2025.10.1> [1.] 1. 공급자적합성확인 또는 공급자적합성확"
a774c6e5-1c7f-4d72-802e-a14fa6ae014c,전기용품 및 생활용품 안전관리법,"{BUILDING,INDUSTRIAL}",auto_regex,26,공급자적합성확인표시등이 없는 공급자적합성확인대상제품의 판매ㆍ사용 등의 금지,제26조(공급자적합성확인표시등이 없는 공급자적합성확인대상제품의 판매ㆍ사용 등의 금지) [①] ① 공급자적합성확인대상제품의 제조업자ㆍ수입업자ㆍ판매업자 및 대여업자는 공급자적합성확인표시등이 없는 공급자적합성확인대상제품을 판매ㆍ대여하거나 판매ㆍ대여할 목적으로 수입ㆍ진열 또는 보관해서는 아니 된다. [②] ② 공급자적합성확인대상제품의 판매중개업자 및 수입대행업자는
a774c6e5-1c7f-4d72-802e-a14fa6ae014c,전기용품 및 생활용품 안전관리법,"{BUILDING,INDUSTRIAL}",auto_regex,28,안전기준준수대상생활용품,"제28조(안전기준준수대상생활용품) 안전기준준수대상생활용품의 제조업자 또는 수입업자는 산업통상부장관이 정하여 고시하는 안전기준에 적합한 안전기준준수대상생활용품을 제조 또는 수입하여야 한다. 다만, 안전기준이 고시되지 아니하거나 고시된 안전기준을 적용할 수 없는 경우의 안전기준준수대상생활용품에 대해서는 산업통상부령으로 정하는 바에 따라 안전기준을 적용할 수 있"
a774c6e5-1c7f-4d72-802e-a14fa6ae014c,전기용품 및 생활용품 안전관리법,"{BUILDING,INDUSTRIAL}",auto_regex,29,안전기준준수대상생활용품의 표시,제29조(안전기준준수대상생활용품의 표시) [①] ① 안전기준준수대상생활용품의 제조업자 또는 수입업자는 산업통상부령으로 정하는 바에 따라 안전기준준수대상생활용품 또는 포장에 제28조에 따른 안전기준에서 정하는 표시를 하여야 한다. <개정 2025.10.1> [②] ② 다음 각 호의 어느 하나에 해당하는 자는 제1항에 따른 안전기준준수대상생활용품의 표시를 임의
a774c6e5-1c7f-4d72-802e-a14fa6ae014c,전기용품 및 생활용품 안전관리법,"{BUILDING,INDUSTRIAL}",auto_regex,30,표시 없는 안전기준준수대상생활용품의 판매ㆍ사용 등의 금지,제30조(표시 없는 안전기준준수대상생활용품의 판매ㆍ사용 등의 금지) 안전기준준수대상생활용품의 제조업자ㆍ수입업자 및 판매업자는 제29조제1항에 따른 표시가 없는 안전기준준수대상생활용품을 판매하거나 판매할 목적으로 수입ㆍ진열 또는 보관해서는 아니 된다.
a774c6e5-1c7f-4d72-802e-a14fa6ae014c,전기용품 및 생활용품 안전관리법,"{BUILDING,INDUSTRIAL}",auto_regex,31,안전기준준수대상생활용품 표시의 개선명령,제31조(안전기준준수대상생활용품 표시의 개선명령) [①] ① 산업통상부장관은 안전기준준수대상생활용품의 제조업자 또는 수입업자가 다음 각 호의 어느 하나에 해당하는 경우에는 산업통상부령으로 정하는 바에 따라 6개월 이내의 범위에서 개선명령을 할 수 있다. <개정 2025.10.1> [1.] 1. 안전기준준수대상생활용품이 제28조에 따른 안전기준에 적합하지 아
a774c6e5-1c7f-4d72-802e-a14fa6ae014c,전기용품 및 생활용품 안전관리법,"{BUILDING,INDUSTRIAL}",auto_regex,32,어린이보호포장대상생활용품의 신고 등,"제32조(어린이보호포장대상생활용품의 신고 등) [①] ① 제조업자 및 수입업자는 어린이보호포장대상생활용품을 제조하거나 수입하는 경우에는 어린이보호포장을 사용하여야 한다. 다만, 다음 각 호의 어느 하나에 해당하는 것으로서 산업통상부장관의 확인을 받은 경우에는 그러하지 아니하다. <개정 2025.10.1> [1.] 1. 제조업자에게 판매할 목적으로 제조하거나"
a774c6e5-1c7f-4d72-802e-a14fa6ae014c,전기용품 및 생활용품 안전관리법,"{BUILDING,INDUSTRIAL}",auto_regex,34,안전성검사표시등이 없는 안전성검사대상전기용품의 판매ㆍ사용 등의 금지,제34조의5(안전성검사표시등이 없는 안전성검사대상전기용품의 판매ㆍ사용 등의 금지) [①] ① 안전성검사대상전기용품의 제조업자ㆍ판매업자 및 대여업자는 안전성검사표시등이 없는 안전성검사대상전기용품을 판매ㆍ대여하거나 판매ㆍ대여할 목적으로 진열 또는 보관하여서는 아니 된다. [②] ② 안전성검사대상전기용품의 판매중개업자는 안전성검사표시등이 없는 안전성검사대상전기용
a774c6e5-1c7f-4d72-802e-a14fa6ae014c,전기용품 및 생활용품 안전관리법,"{BUILDING,INDUSTRIAL}",auto_regex,34,안전성검사대상전기용품의 안전성검사표시 등,제34조의4(안전성검사대상전기용품의 안전성검사표시 등) [①] ① 안전성검사기관 및 안전성검사대상전기용품의 제조업자는 산업통상부령으로 정하는 바에 따라 안전성검사를 받은 안전성검사대상전기용품에 안전성검사의 표시 및 제34조의3제2항 본문의 안전기준(같은 항 단서에 따라 안전성검사를 받은 경우에는 산업통상부령으로 정하는 기준을 말한다)에서 정하는 표시(이하 
a774c6e5-1c7f-4d72-802e-a14fa6ae014c,전기용품 및 생활용품 안전관리법,"{BUILDING,INDUSTRIAL}",auto_regex,37,구매대행대상제품의 구매대행 금지 명령,제37조(구매대행대상제품의 구매대행 금지 명령) [①] ① 산업통상부장관은 구매대행한 제품 또는 구매대행한 제품과 동일한 제품의 결함으로 인하여 소비자의 생명ㆍ신체 또는 재산에 위해를 끼치거나 끼칠 우려가 있는 경우에는 구매대행업자에게 해당 제품에 대한 구매대행의 금지를 명할 수 있다. <개정 2025.10.1> [②] ② 제1항에 따른 구매대행의 금지 명
a774c6e5-1c7f-4d72-802e-a14fa6ae014c,전기용품 및 생활용품 안전관리법,"{BUILDING,INDUSTRIAL}",auto_regex,40,안전관리대상제품의 개선ㆍ파기ㆍ수거 또는 판매중지 명령 등,"제40조(안전관리대상제품의 개선ㆍ파기ㆍ수거 또는 판매중지 명령 등) [①] ① 시ㆍ도지사는 안전인증대상제품이 다음 각 호의 어느 하나에 해당하는 경우 그 안전인증대상제품의 제조업자ㆍ수입업자ㆍ판매업자ㆍ대여업자ㆍ영업자(제9조제3항제6호, 제18조제3항제6호, 제25조제3항제6호 또는 제34조의4제3항제4호 중 어느 하나에 해당하는 자를 말한다. 이하 이 조에서"
a774c6e5-1c7f-4d72-802e-a14fa6ae014c,전기용품 및 생활용품 안전관리법,"{BUILDING,INDUSTRIAL}",auto_regex,47,안전관리대상제품의 원자재 안전관리,"제47조(안전관리대상제품의 원자재 안전관리) 산업통상부장관은 안전관리대상제품에 사용되는 원료ㆍ자재 및 재료물질(이하 ""원자재""라 한다)의 안전성을 확보하기 위하여 다음 각 호의 조치를 할 수 있다. <개정 2025.10.1> [1.] 1. 원자재 유해성 조사 등 원자재 안전관리에 필요한 조사ㆍ분석 및 연구 [2.] 2. 원자재 및 안전관리대상제품의 제조업자"
a774c6e5-1c7f-4d72-802e-a14fa6ae014c,전기용품 및 생활용품 안전관리법,"{BUILDING,INDUSTRIAL}",auto_regex,48,벌칙 적용에서 공무원 의제,제48조(벌칙 적용에서 공무원 의제) 다음 각 호의 어느 하나에 해당하는 사람은 「형법」 제129조부터 제132조까지의 규정을 적용할 때에는 공무원으로 본다. <개정 2022.10.18> [1.] 1. 위원회의 위원 중 공무원이 아닌 위원 [2.] 2. 안전인증기관에서 안전인증업무에 종사하는 임직원 [3.] 3. 안전확인시험기관에서 안전확인시험 업무에 종사
2da669bc-6156-4cf3-b9f8-48ca7944d56b,전기용품 및 생활용품 안전관리법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,1,,제1장 총칙
2da669bc-6156-4cf3-b9f8-48ca7944d56b,전기용품 및 생활용품 안전관리법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,1,목적,제1조(목적) 이 규칙은 「전기용품 및 생활용품 안전관리법」 및 같은 법 시행령에서 위임된 사항과 그 시행에 필요한 사항을 규정함을 목적으로 한다.
2da669bc-6156-4cf3-b9f8-48ca7944d56b,전기용품 및 생활용품 안전관리법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,2,정의,"제2조(정의) 이 규칙에서 사용하는 용어의 뜻은 다음과 같다. [1.] 1. ""모델""이란 전기용품 또는 생활용품을 구별하기 위하여 그 설계ㆍ기능 등이 서로 다른 제품별로 각각의 고유한 명칭을 부여한 하나의 제품을 말한다. [2.] 2. ""기본모델""이란 별표 1에 따른 전기용품 분류별 모델 구분 및 별표 2에 따른 생활용품 분류별 모델 구분에 따라 동일한 모"
2da669bc-6156-4cf3-b9f8-48ca7944d56b,전기용품 및 생활용품 안전관리법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,3,안전관리대상제품의 범위,제3조(안전관리대상제품의 범위) [①] ① 안전인증대상전기용품은 1천볼트 이하의 교류전원 또는 직류전원을 사용하는 것으로서 별표 3 제1호에 따른 제품으로 한다. [②] ② 안전인증대상생활용품은 별표 3 제2호에 따른 제품으로 한다. [③] ③ 안전확인대상전기용품은 1천볼트 이하의 교류전원 또는 직류전원을 사용하는 것으로서 별표 4 제1호에 따른 제품으로 
2da669bc-6156-4cf3-b9f8-48ca7944d56b,전기용품 및 생활용품 안전관리법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,11,안전인증대상제품에 관한 새로운 안전기준의 적용,제11조(안전인증대상제품에 관한 새로운 안전기준의 적용) [①] ① 안전인증을 받으려는 자 또는 안전인증기관은 법 제5조제3항 단서에 따라 안전기준이 고시되지 아니하거나 고시된 안전기준을 적용할 수 없는 안전인증대상제품에 대하여 국가기술표준원장에게 해당 제품에 적용할 안전기준의 제정 또는 개정을 신청할 수 있다. [②] ② 제1항에 따른 신청을 받은 국가기
2da669bc-6156-4cf3-b9f8-48ca7944d56b,전기용품 및 생활용품 안전관리법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,15,병행수입 안전인증대상제품의 안전성 확인,제15조(병행수입 안전인증대상제품의 안전성 확인) [①] ① 법 제6조제7호에 따라 제품시험 및 공장심사를 면제받고 안전인증대상제품을 병행수입하려는 자는 다음 각 호의 서류를 첨부하여 안전인증기관에 제출하여야 한다. [1.] 1. 별지 제4호서식의 안전인증 신청서 [2.] 2. 사업자등록증 사본 또는 이에 준하는 서류 [3.] 3. 병행수입하려는 모델의 사
2da669bc-6156-4cf3-b9f8-48ca7944d56b,전기용품 및 생활용품 안전관리법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,17,안전인증대상제품의 안전성 인정 등,"제17조(안전인증대상제품의 안전성 인정 등) [①] ① 법 제6조제9호에서 ""산업통상부령으로 정하는 경우""란 다음 각 호의 경우를 말한다. <개정 2020.8.14, 2025.10.1> [1.] 1. 「산업표준화법」 제15조에 따른 제품인증을 받은 경우 [2.] 2. 「어린이제품 안전 특별법」 제17조에 따른 안전인증을 받은 경우(안전인증대상생활용품의 경우"
2da669bc-6156-4cf3-b9f8-48ca7944d56b,전기용품 및 생활용품 안전관리법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,19,안전인증대상 수입 중고 전기용품의 안전검사,제19조(안전인증대상 수입 중고 전기용품의 안전검사) [①] ① 법 제8조제1항에 따른 안전검사를 받으려는 자는 수입 중고 전기용품을 수입할 때마다 해당 수입 중고 전기용품의 통관 전까지 모델별로 별지 제9호서식의 수입 중고 전기용품 안전검사 신청서에 다음 각 호의 서류를 첨부하여 안전인증기관에 제출하고 안전검사를 받아야 한다. [1.] 1. 제품설명서 [
2da669bc-6156-4cf3-b9f8-48ca7944d56b,전기용품 및 생활용품 안전관리법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,26,안전확인대상제품의 안전확인시험,"제26조(안전확인대상제품의 안전확인시험) [①] ① 안전확인시험기관은 법 제15조제1항에 따라 안전확인시험의 요청을 받은 경우 해당 제품에 대하여 안전확인시험을 한 후, 안전확인시험 결과서를 신청인에게 발급해 주어야 한다. [②] ② 안전확인시험기관이 안전확인시험을 하는 경우에는 별표 8에 따른 사항을 확인하여야 한다. [③] ③ 제1항의 안전확인시험 요청"
2da669bc-6156-4cf3-b9f8-48ca7944d56b,전기용품 및 생활용품 안전관리법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,30,안전확인대상제품에 관한 새로운 안전기준의 적용,제30조(안전확인대상제품에 관한 새로운 안전기준의 적용) [①] ① 안전확인신고를 하려는 자 또는 안전확인시험기관은 법 제15조제4항 단서에 따라 안전기준이 고시되지 않거나 고시된 안전기준을 적용할 수 없는 안전확인대상제품에 대하여 국가기술표준원장에게 해당 제품에 적용할 안전기준의 제정 또는 개정을 신청할 수 있다. <개정 2023.10.19> [②] ② 
2da669bc-6156-4cf3-b9f8-48ca7944d56b,전기용품 및 생활용품 안전관리법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,34,병행수입 안전확인대상제품의 안전성 확인,제34조(병행수입 안전확인대상제품의 안전성 확인) [①] ① 법 제16조제6호에 따라 안전확인신고를 위한 안전확인시험을 면제받고 안전확인대상제품을 병행수입하려는 자는 다음 각 호의 서류를 첨부하여 안전인증기관에 제출하여야 한다. [1.] 1. 별지 제14호서식의 안전확인신고서 [2.] 2. 사업자등록증 사본 또는 이에 준하는 서류 [3.] 3. 병행수입하려
2da669bc-6156-4cf3-b9f8-48ca7944d56b,전기용품 및 생활용품 안전관리법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,35,안전확인대상제품의 안전성 인정 등,"제35조(안전확인대상제품의 안전성 인정 등) [①] ① 법 제16조제7호에서 ""산업통상부령으로 정하는 경우""란 다음 각 호의 경우를 말한다. <개정 2020.8.14, 2022.6.2, 2025.10.1> [1.] 1. 「산업표준화법」 제15조에 따른 제품인증을 받은 경우 [2.] 2. 「어린이제품 안전 특별법」 제22조에 따라 안전확인신고를 한 경우(안전"
2da669bc-6156-4cf3-b9f8-48ca7944d56b,전기용품 및 생활용품 안전관리법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,36,안전확인대상 수입 중고 전기용품의 안전검사,제36조(안전확인대상 수입 중고 전기용품의 안전검사) [①] ① 법 제17조제1항에 따른 안전검사를 받으려는 자는 수입 중고 안전확인대상전기용품을 수입할 때마다 해당 수입 중고 전기용품의 통관 전까지 모델별로 별지 제9호서식의 수입 중고 전기용품 안전검사 신청서에 다음 각 호의 서류를 첨부하여 안전인증기관에 제출하고 안전검사를 받아야 한다. [1.] 1. 
2da669bc-6156-4cf3-b9f8-48ca7944d56b,전기용품 및 생활용품 안전관리법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,37,안전확인대상제품의 표시,"제37조(안전확인대상제품의 표시) [①] ① 법 제18조제1항 각 호의 구분에 따른 표시(이하 ""안전확인표시등""이라 한다)의 표시방법은 별표 9와 같다. [②] ② 안전확인표시등은 국내에서 제조하는 제품에는 출고 전에 하고, 외국에서 제조하여 국내로 수입하는 제품에는 통관 전에 하여야 한다. [③] ③ 법 제18조제3항 각 호의 어느 하나에 해당하는 자는 "
2da669bc-6156-4cf3-b9f8-48ca7944d56b,전기용품 및 생활용품 안전관리법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,41,공급자적합성확인대상전기용품의 신고 등,제41조(공급자적합성확인대상전기용품의 신고 등) [①] ① 제조업자 또는 수입업자가 공급자적합성확인대상제품에 대하여 법 제23조제2항에 따른 공급자적합성확인신고를 하려는 경우에는 별지 제18호서식의 공급자적합성확인신고서에 별지 제17호서식의 공급자적합성확인서(첨부서류는 제외한다)를 첨부하여 관리원의 장에게 신고해야 한다. <개정 2020.8.14> [②] 
2da669bc-6156-4cf3-b9f8-48ca7944d56b,전기용품 및 생활용품 안전관리법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,42,공급자적합성확인대상제품 관련 서류 보관,제42조(공급자적합성확인대상제품 관련 서류 보관) 공급자적합성확인대상제품의 제조업자 또는 수입업자는 법 제23조제5항에 따라 별지 제17호서식의 공급자적합성확인서와 다음 각 호의 서류(공급자적합성확인대상생활용품의 경우 제3호가목부터 다목까지의 서류는 제외한다)를 해당 제품의 최종 제조일(제조일을 알 수 없는 수입품의 경우에는 통관일을 말한다)부터 5년 동안
2da669bc-6156-4cf3-b9f8-48ca7944d56b,전기용품 및 생활용품 안전관리법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,46,병행수입 공급자적합성확인대상제품의 안전성 확인,"제46조(병행수입 공급자적합성확인대상제품의 안전성 확인) 법 제24조제4호에 따라 공급자적합성확인을 면제받고 공급자적합성확인대상제품을 병행수입하려는 자는 다음 각 호의 서류를 구비하여 해당 제품이 안전기준에 적합한 것임을 스스로 확인하여야 한다. 다만, 공급자적합성확인대상제품 중 전기용품을 병행수입하려는 자는 제41조에 따라 공급자적합성확인신고를 하여야 한"
2da669bc-6156-4cf3-b9f8-48ca7944d56b,전기용품 및 생활용품 안전관리법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,47,공급자적합성확인대상제품의 안전성 인정,"제47조(공급자적합성확인대상제품의 안전성 인정) [①] ① 법 제24조제5호에서 ""산업통상부령으로 정하는 경우""란 다음 각 호의 경우를 말한다. <개정 2020.8.14, 2025.10.1> [1.] 1. 「산업표준화법」 제15조에 따른 제품인증을 받은 경우 [2.] 2. 「어린이제품 안전 특별법」 제25조에 따라 공급자적합성확인을 한 경우(공급자적합성확인"
2da669bc-6156-4cf3-b9f8-48ca7944d56b,전기용품 및 생활용품 안전관리법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,50,안전기준이 고시되지 아니한 경우의 안전기준준수대상생활용품의 확인,"제50조(안전기준이 고시되지 아니한 경우의 안전기준준수대상생활용품의 확인) [①] ① 안전기준 준수를 확인하려는 자 또는 안전기준 준수를 확인하려는 자의 요청에 따라 안전기준 준수를 확인해주는 시험기관(이하 이 조에서 ""시험기관""이라 한다)은 법 제28조 단서에 따라 안전기준이 고시되지 아니하거나 고시된 안전기준을 적용할 수 없는 안전기준준수대상생활용품에 "
2da669bc-6156-4cf3-b9f8-48ca7944d56b,전기용품 및 생활용품 안전관리법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,51,안전기준준수대상생활용품의 표시,"제51조(안전기준준수대상생활용품의 표시) [①] ① 법 제29조제1항에 따른 표시의 표시방법은 별표 9와 같다. [②] ② 안전기준준수대상생활용품의 표시는 국내에서 제조하는 제품에는 출고 전에 하고, 외국에서 제조하여 국내로 수입하는 제품에는 통관 전에 하여야 한다."
2da669bc-6156-4cf3-b9f8-48ca7944d56b,전기용품 및 생활용품 안전관리법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,52,안전기준준수대상생활용품표시의 개선명령,"제52조(안전기준준수대상생활용품표시의 개선명령) [①] ① 법 제31조제1항에 따른 개선명령에 관한 행정처분의 기준은 별표 10과 같다. [②] ② 안전인증기관은 제1항에 따라 개선명령을 하는 경우 법 제31조제2항에 따라 다음 각 호의 사항을 국가기술표준원장, 시ㆍ도지사, 다른 안전인증기관 및 해당 제조업자 또는 수입업자에게 문서로 알리고, 그 내용을 안"
